E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_024.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_024.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_024.jpg,0,0.5586081,0,0.6736283
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_094.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_094.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_094.jpg,0,0.8042275,0,1.306628
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_163.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_163.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_163.jpg,0,0.9857066,0,1.896736
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_229.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_229.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_229.jpg,-0.05,1,0,2.534984
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_296.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_296.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_296.jpg,-0.25,1,0,3.422982
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_364.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_364.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_364.jpg,-0.4,1,0,4.11517
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_432.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_432.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_432.jpg,0,1,0,5.01513
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_499.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_499.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_499.jpg,0,1,0,5.7073
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_566.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_566.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_566.jpg,0,1,0,6.397987
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_633.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_633.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_633.jpg,0,1,0,7.31286
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_700.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_700.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_700.jpg,0,1,0,7.994363
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_767.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_767.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_767.jpg,0,1,0,8.671892
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_835.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_835.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_835.jpg,-0.05,1,0,9.568577
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_904.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_904.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_904.jpg,-0.2,1,0,10.2262
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_50_974.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_50_974.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_50_974.jpg,-0.4,1,0,11.06944
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_041.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_041.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_041.jpg,-0.5500001,1,0,11.5055
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_109.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_109.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_109.jpg,0,1,0,12.35108
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_176.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_176.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_176.jpg,0,1,0,13.20998
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_244.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_244.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_244.jpg,0,1,0,13.72637
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_313.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_313.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_313.jpg,0,1,0,14.55613
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_380.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_380.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_380.jpg,0,1,0,15.27056
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_449.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_449.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_449.jpg,-0.05,1,0,15.84006
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_517.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_517.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_517.jpg,-0.25,1,0,16.67254
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_586.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_586.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_586.jpg,-0.4,1,0,17.29824
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_654.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_654.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_654.jpg,-0.6000001,1,0,17.99609
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_724.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_724.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_724.jpg,-0.7500002,1,0,18.49506
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_792.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_792.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_792.jpg,-0.9500002,1,0,19.10739
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_861.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_861.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_861.jpg,0,1,0,19.58828
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_930.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_930.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_930.jpg,0,1,0,20.16076
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_51_996.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_51_996.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_51_996.jpg,0,1,0,20.95051
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_067.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_067.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_067.jpg,0,1,0,21.51744
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_137.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_137.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_137.jpg,0,1,0,22.3156
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_205.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_205.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_205.jpg,0,1,0,22.92382
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_275.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_275.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_275.jpg,0,1,0,23.70272
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_344.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_344.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_344.jpg,0,1,0,24.28261
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_413.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_413.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_413.jpg,-0.2,1,0,25.03814
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_481.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_481.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_481.jpg,-0.35,1,0,25.55915
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_548.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_548.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_548.jpg,-0.5000001,1,0,26.03086
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_617.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_617.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_617.jpg,0,1,0,26.66852
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_685.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_685.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_685.jpg,0,1,0,27.21712
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_753.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_753.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_753.jpg,0,1,0,27.95945
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_820.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_820.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_820.jpg,0,1,0,28.51573
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_889.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_889.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_889.jpg,0,1,0,29.06948
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_52_957.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_52_957.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_52_957.jpg,-0.1,1,0,29.80055
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_028.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_028.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_028.jpg,-0.25,1,0,30.17668
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_097.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_097.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_097.jpg,-0.45,1,0,30.1522
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_166.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_166.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_166.jpg,-0.6000001,1,0,30.13424
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_237.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_237.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_237.jpg,0,1,0,30.1812
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_303.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_303.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_303.jpg,0,1,0,30.18751
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_374.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_374.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_374.jpg,0,1,0,30.18981
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_444.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_444.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_444.jpg,0,1,0,30.1902
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_511.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_511.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_511.jpg,0,1,0,30.19027
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_581.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_581.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_581.jpg,0,1,0,30.19031
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_649.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_649.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_649.jpg,0,1,0,30.1905
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_716.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_716.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_716.jpg,0,1,0,30.19026
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_783.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_783.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_783.jpg,0,1,0,30.19033
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_853.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_853.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_853.jpg,0,1,0,30.19081
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_922.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_922.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_922.jpg,-0.05,1,0,30.18975
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_53_991.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_53_991.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_53_991.jpg,-0.2,1,0,30.17978
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_058.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_058.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_058.jpg,0,1,0,30.19079
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_125.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_125.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_125.jpg,0,1,0,30.18981
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_193.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_193.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_193.jpg,0,1,0,30.1902
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_262.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_262.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_262.jpg,0,1,0,30.19026
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_331.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_331.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_331.jpg,0,1,0,30.19027
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_400.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_400.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_400.jpg,-0.2,1,0,30.18046
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_469.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_469.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_469.jpg,-0.35,1,0,30.16407
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_536.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_536.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_536.jpg,-0.5500001,1,0,30.13961
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_606.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_606.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_606.jpg,0,1,0,30.17062
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_675.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_675.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_675.jpg,0,1,0,30.18621
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_744.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_744.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_744.jpg,0,1,0,30.18913
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_813.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_813.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_813.jpg,0,1,0,30.19016
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_882.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_882.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_882.jpg,0,1,0,30.19029
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_54_952.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_54_952.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_54_952.jpg,0,1,0,30.19031
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_019.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_019.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_019.jpg,0,1,0,30.19034
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_090.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_090.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_090.jpg,0,1,0,30.19032
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_159.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_159.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_159.jpg,0,1,0,30.1903
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_228.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_228.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_228.jpg,0,1,0,30.19043
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_296.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_296.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_296.jpg,0,1,0,30.19026
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_363.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_363.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_363.jpg,-0.1,1,0,30.18764
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_431.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_431.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_431.jpg,-0.25,1,0,30.1747
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_500.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_500.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_500.jpg,0,1,0,30.19024
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_569.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_569.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_569.jpg,0,1,0,30.18953
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_637.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_637.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_637.jpg,0,1,0,30.19016
E:\Workplace\MSproject\data\1\IMG\center_2021_09_16_21_50_55_707.jpg,E:\Workplace\MSproject\data\1\IMG\left_2021_09_16_21_50_55_707.jpg,E:\Workplace\MSproject\data\1\IMG\right_2021_09_16_21_50_55_707.jpg,0,1,0,30.19026
